MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,4,121.0,13.758,0,-1,1,0,0,0,0,6,0,0,0,0,9,5,2005,2006,0,0,0,0,1,430.0,2,0,0,2,0,2,1,1232.0,0,0.0,560.0,1792.0,0,0,0,0,1792,0,0,1792,1.0,0.0,2,0,2,1,1,6,0,1,0,0,2005.0,1,3.0,925.0,0,0,0,204,49,0,0,0,0,-1,-1,-1,0,3,2006,1,1
20,4,131.0,14.828,0,-1,1,0,0,1,0,6,0,0,0,0,9,5,2004,2005,1,0,1,1,1,674.0,2,0,0,2,0,2,1,1383.0,0,0.0,397.0,1780.0,0,0,0,0,1780,0,0,1780,1.0,0.0,2,0,2,1,2,7,0,1,0,0,2004.0,2,3.0,816.0,0,0,0,144,68,0,0,0,0,-1,-1,-1,0,8,2006,0,0
60,4,-1.0,13.215,0,-1,1,0,0,1,0,6,0,0,0,1,8,5,2004,2004,0,0,0,0,1,112.0,1,0,0,1,0,0,1,994.0,0,0.0,426.0,1420.0,0,0,0,0,1426,488,0,1914,1.0,0.0,2,1,3,1,1,9,0,1,1,2,2004.0,1,3.0,746.0,0,0,0,168,127,0,0,0,0,-1,-1,-1,0,2,2006,0,0
120,4,48.0,5.911,0,-1,0,0,0,0,0,6,0,0,1,0,9,5,2005,2005,1,0,1,1,1,278.0,2,0,0,2,0,0,1,472.0,0,0.0,1088.0,1560.0,0,0,0,0,1565,0,0,1565,1.0,0.0,2,0,2,1,2,6,0,1,0,0,2005.0,1,2.0,556.0,0,0,0,196,56,0,0,0,0,-1,-1,-1,0,3,2006,0,0
20,4,61.0,7.74,0,-1,0,0,0,0,0,6,0,0,1,0,9,5,2006,2006,1,0,1,1,1,518.0,1,0,0,2,1,0,1,1023.0,0,0.0,663.0,1686.0,0,0,0,0,1686,0,0,1686,1.0,0.0,2,0,1,1,2,6,0,1,0,0,2006.0,2,3.0,899.0,0,0,0,266,100,0,0,0,0,-1,-1,-1,0,6,2006,1,1
120,4,48.0,6.373,0,-1,0,0,0,0,0,6,0,0,1,0,9,5,2006,2006,1,0,1,1,1,572.0,2,0,0,2,1,0,1,415.0,0,0.0,1251.0,1666.0,0,0,0,0,1666,0,0,1666,1.0,0.0,2,0,2,1,1,6,0,1,0,0,2006.0,1,2.0,575.0,0,0,0,228,75,0,0,0,0,-1,-1,-1,0,6,2006,1,1
60,4,65.0,10.237,0,-1,0,0,0,0,0,7,3,0,0,1,6,5,2005,2006,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,728.0,728.0,0,0,0,0,728,728,0,1456,0.0,0.0,2,1,3,1,1,8,0,1,0,0,2005.0,2,2.0,390.0,0,0,0,0,24,0,0,0,0,-1,-1,-1,0,2,2006,1,1
60,4,65.0,10.237,0,-1,0,0,0,0,0,7,3,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,738.0,738.0,0,0,0,0,738,754,0,1492,0.0,0.0,2,1,3,1,1,8,0,0,-1,0,2006.0,2,2.0,440.0,0,0,0,0,32,0,0,0,0,-1,-1,-1,0,9,2006,1,1
20,4,102.0,11.66,0,-1,1,0,0,0,0,7,0,0,0,0,6,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,0,1,0,0.0,0,0.0,1326.0,1326.0,0,0,0,0,1326,0,0,1326,0.0,0.0,2,0,3,1,1,6,0,0,-1,0,2006.0,2,2.0,427.0,0,0,0,100,0,0,0,0,0,-1,-1,-1,0,7,2006,1,1
60,4,96.0,11.631,0,-1,1,0,0,1,0,7,0,0,0,1,8,5,2004,2005,0,0,0,0,1,236.0,1,0,0,1,0,1,0,0.0,0,0.0,1052.0,1052.0,0,0,0,0,1052,1321,0,2373,0.0,0.0,2,1,4,1,1,9,0,1,0,2,2004.0,2,3.0,632.0,0,0,0,120,46,0,0,0,0,-1,-1,-1,0,6,2006,1,1
60,4,75.0,9.073,0,-1,1,0,0,0,0,7,0,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,738.0,738.0,0,0,0,0,738,754,0,1492,0.0,0.0,2,1,3,1,1,8,0,0,-1,0,2006.0,2,2.0,440.0,0,0,0,100,32,0,0,0,0,-1,-1,-1,0,10,2006,1,1
120,4,43.0,3.087,0,-1,0,0,0,0,0,22,0,0,1,0,7,5,2006,2006,0,0,0,0,1,14.0,1,0,0,1,0,1,1,453.0,0,0.0,767.0,1220.0,0,0,0,0,1364,0,0,1364,1.0,0.0,2,0,2,1,1,6,0,1,0,0,2006.0,2,2.0,437.0,0,0,0,100,16,0,0,0,0,-1,-1,-1,0,11,2006,1,1
120,4,-1.0,2.938,0,-1,0,0,0,0,0,22,0,0,1,0,7,5,2002,2002,0,0,0,0,1,40.0,1,0,0,1,0,1,1,1038.0,0,0.0,330.0,1368.0,0,0,0,0,1511,0,0,1511,1.0,0.0,2,0,2,1,1,5,0,1,1,0,2002.0,2,2.0,398.0,0,0,0,130,30,0,0,0,0,-1,-1,-1,0,5,2006,0,0
120,3,-1.0,3.072,0,-1,0,0,0,0,0,22,0,0,1,0,7,5,2004,2004,1,0,0,0,1,18.0,1,0,0,1,0,0,1,1059.0,0,0.0,306.0,1365.0,0,0,0,0,1548,0,0,1548,1.0,0.0,2,0,2,1,1,7,0,1,1,0,2004.0,2,2.0,388.0,0,0,0,143,20,0,0,0,0,-1,-1,-1,0,9,2006,0,0
120,4,43.0,3.01,0,-1,0,0,0,0,0,22,0,0,1,0,7,5,2005,2006,0,0,0,0,1,14.0,1,0,0,1,0,2,1,16.0,0,0.0,1126.0,1142.0,0,0,0,0,1142,0,0,1142,0.0,0.0,2,0,2,1,1,6,0,0,-1,0,2005.0,2,2.0,440.0,0,0,0,90,0,0,0,0,0,-1,-1,-1,0,6,2006,1,1
60,4,59.0,9.171,0,-1,1,0,0,0,0,7,0,0,0,1,7,5,2004,2005,0,0,0,0,0,0.0,1,0,0,1,0,1,0,0.0,0,0.0,848.0,848.0,0,0,0,0,848,750,0,1598,0.0,0.0,2,1,3,1,1,7,0,1,0,0,2004.0,2,2.0,433.0,0,0,0,100,48,0,0,0,0,-1,-1,-1,0,7,2006,0,0
60,4,-1.0,8.658,0,-1,1,0,0,0,0,7,0,0,0,1,6,5,2000,2000,0,0,0,0,0,0.0,0,0,0,1,0,0,2,732.0,0,0.0,250.0,982.0,0,0,0,0,1008,881,0,1889,0.0,0.0,2,1,3,1,0,9,0,1,1,0,2000.0,2,2.0,431.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2006,0,0
60,4,-1.0,12.104,0,-1,1,0,0,4,0,7,0,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,1035.0,1035.0,0,2,0,0,1082,1240,0,2322,0.0,0.0,3,1,4,1,1,8,0,0,-1,0,2006.0,1,3.0,617.0,0,0,0,400,45,0,0,0,0,-1,-1,-1,0,8,2006,1,1
60,4,84.0,9.66,0,-1,1,0,0,0,0,16,0,0,0,1,8,5,1998,1998,0,0,0,0,1,242.0,1,0,0,1,0,0,1,791.0,0,0.0,253.0,1044.0,0,0,0,0,1079,897,0,1976,1.0,0.0,2,1,3,1,1,7,0,1,4,0,1998.0,2,3.0,885.0,0,0,0,210,31,0,0,0,0,-1,-1,-1,0,2,2006,0,0
60,4,83.0,9.545,0,-1,0,0,0,1,0,16,0,0,0,1,8,5,2000,2000,0,0,0,0,1,322.0,1,0,0,1,0,3,1,505.0,0,0.0,655.0,1160.0,0,0,0,0,1205,1029,0,2234,1.0,0.0,2,1,3,1,1,7,0,1,1,2,2000.0,1,3.0,768.0,0,0,0,0,50,0,0,0,0,-1,-1,-1,0,6,2006,0,0
60,4,-1.0,9.233,0,-1,1,0,0,0,0,16,0,0,0,1,9,5,2000,2000,0,0,0,0,1,877.0,1,0,0,2,0,1,1,1182.0,0,0.0,358.0,1540.0,0,0,0,0,1540,1315,0,2855,1.0,0.0,2,1,4,1,2,9,0,1,1,0,2000.0,1,3.0,774.0,0,0,0,247,55,0,0,0,0,-1,-1,-1,0,3,2006,0,0
60,4,83.0,10.019,0,-1,1,0,0,0,0,16,0,0,0,1,8,5,1995,1995,1,0,0,0,1,397.0,1,0,0,1,0,0,2,527.0,0,0.0,815.0,1342.0,0,0,0,0,1358,1368,0,2726,0.0,0.0,2,1,4,1,1,9,0,1,4,0,1995.0,1,3.0,725.0,0,0,0,307,169,168,0,0,0,-1,-1,-1,0,6,2006,0,0
60,4,114.0,17.242,0,-1,1,0,0,0,0,16,0,0,0,1,9,5,1993,1994,1,0,1,1,1,738.0,1,1,0,2,0,2,3,292.0,5,1393.0,48.0,1733.0,0,0,0,0,1933,1567,0,3500,1.0,0.0,3,1,4,1,2,11,0,1,1,0,1993.0,1,3.0,959.0,0,0,0,870,86,0,0,210,0,-1,-1,-1,0,5,2006,0,0
60,4,-1.0,10.236,0,-1,1,0,0,0,0,16,0,0,0,1,8,5,1994,1995,0,0,0,0,1,501.0,1,0,0,1,0,2,1,380.0,3,168.0,742.0,1290.0,0,0,0,0,1305,1189,0,2494,1.0,0.0,2,1,4,1,1,9,0,1,1,0,1994.0,2,3.0,803.0,0,0,0,200,95,0,0,0,0,-1,1,-1,0,6,2006,0,0
60,4,-1.0,12.585,0,-1,1,0,0,0,0,16,0,0,0,1,8,5,1993,1993,0,0,2,11,1,420.0,1,0,0,1,0,0,5,247.0,5,1039.0,0.0,1286.0,0,0,0,0,1565,1234,0,2799,1.0,0.0,2,1,3,1,1,8,0,1,1,0,1993.0,2,3.0,704.0,0,0,0,432,136,0,0,0,0,-1,-1,-1,0,10,2006,0,0
60,4,75.0,12.447,0,-1,1,0,0,0,0,5,3,0,0,1,8,5,2005,2006,0,0,5,5,2,192.0,1,0,0,1,1,0,0,0.0,0,0.0,1100.0,1100.0,0,0,0,0,1116,848,0,1964,0.0,0.0,2,1,3,1,1,8,0,1,0,2,2005.0,2,2.0,760.0,0,0,0,200,70,0,0,0,0,-1,-1,-1,0,1,2006,1,1
20,4,49.0,15.218,0,-1,1,0,0,2,0,5,3,0,0,0,8,5,2006,2006,0,0,0,0,-1,-1.0,1,0,0,2,1,0,1,1562.0,0,0.0,108.0,1670.0,0,0,0,0,1670,0,0,1670,1.0,0.0,2,1,2,1,1,6,0,1,0,0,2006.0,1,3.0,928.0,0,0,0,0,240,200,0,0,0,-1,-1,-1,0,9,2006,1,1
20,4,85.0,10.936,0,-1,0,0,0,1,0,5,1,0,0,0,8,5,2006,2006,0,0,0,0,1,60.0,1,0,0,1,0,0,0,0.0,0,0.0,1504.0,1504.0,0,0,0,0,1504,0,0,1504,0.0,0.0,2,0,3,1,1,7,0,0,-1,0,2006.0,2,2.0,510.0,0,0,0,144,0,0,0,0,0,-1,-1,-1,0,9,2006,1,1
20,2,72.0,8.64,0,-1,0,0,0,0,0,5,0,0,0,0,8,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,0,0,1,24.0,0,0.0,1254.0,1278.0,0,0,0,0,1278,0,0,1278,0.0,0.0,2,0,2,1,1,5,0,0,-1,0,2006.0,1,2.0,584.0,0,0,0,0,60,0,0,0,0,-1,-1,-1,0,10,2006,1,1
60,2,100.0,13.162,0,-1,0,0,0,1,0,5,1,0,0,1,9,5,2006,2006,0,0,0,0,0,0.0,1,0,0,2,0,0,1,1836.0,0,0.0,200.0,2036.0,0,0,0,0,2036,604,0,2640,1.0,0.0,3,1,3,1,2,11,0,1,0,0,2006.0,1,3.0,792.0,0,0,0,0,265,0,0,0,0,-1,-1,-1,0,11,2006,1,1
60,2,65.0,8.125,0,-1,0,0,0,0,0,5,0,0,0,1,6,5,2005,2005,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,858.0,858.0,0,0,0,0,858,858,0,1716,0.0,0.0,2,1,3,1,1,7,0,0,-1,0,2005.0,1,2.0,615.0,0,0,0,0,53,0,0,0,0,-1,-1,-1,0,2,2006,0,0
20,4,74.0,7.733,0,-1,1,0,0,0,0,10,0,0,0,0,6,5,2005,2005,0,0,0,0,0,0.0,0,0,0,0,0,3,1,24.0,0,0.0,1118.0,1142.0,0,0,0,0,1142,0,0,1142,0.0,0.0,1,1,3,1,1,5,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,4,50,0,0,0,0,-1,-1,-1,0,1,2006,0,0
20,4,91.0,11.024,0,-1,1,0,0,1,0,10,0,0,0,0,7,5,2005,2006,0,0,0,0,1,118.0,1,0,0,1,0,1,0,0.0,0,0.0,1400.0,1400.0,0,0,0,0,1400,0,0,1400,0.0,0.0,2,0,3,1,1,6,0,0,-1,0,2005.0,1,2.0,612.0,0,0,0,144,55,0,0,0,0,-1,-1,-1,0,10,2006,1,1
20,4,63.0,13.072,0,-1,0,0,0,0,0,10,5,0,0,0,6,5,2005,2006,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,1131.0,1131.0,0,0,0,0,1131,0,0,1131,0.0,0.0,1,1,3,1,1,6,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,39,0,0,0,0,-1,-1,-1,0,3,2006,1,1
60,4,65.0,7.8,0,-1,0,0,0,0,0,10,0,0,0,1,7,5,2005,2005,0,0,0,0,1,172.0,1,0,0,1,0,0,0,0.0,0,0.0,891.0,891.0,0,0,0,0,891,795,0,1686,0.0,0.0,2,1,3,1,1,8,0,0,-1,0,2005.0,2,2.0,462.0,0,0,0,144,101,0,0,0,0,-1,-1,-1,0,4,2006,0,0
60,4,74.0,7.632,0,-1,1,0,0,0,0,10,0,0,0,1,7,5,2005,2005,0,0,0,0,1,96.0,1,0,0,1,0,0,0,0.0,0,0.0,784.0,784.0,0,0,0,0,831,754,0,1585,0.0,0.0,2,1,3,1,1,7,0,0,-1,0,2005.0,1,2.0,449.0,0,0,0,100,77,0,0,0,0,-1,-1,-1,0,3,2006,0,0
60,4,70.0,8.304,0,-1,1,0,0,0,0,10,0,0,0,1,6,5,1997,1998,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,941.0,941.0,0,0,0,0,941,896,0,1837,0.0,0.0,2,1,3,1,0,7,0,0,-1,0,1997.0,1,2.0,688.0,0,0,0,150,165,0,0,0,0,-1,1,-1,0,7,2006,0,0
60,4,70.0,9.37,0,-1,2,0,0,0,0,10,0,0,0,1,6,5,1992,1993,0,0,2,2,0,0.0,1,0,0,1,0,0,2,758.0,0,0.0,78.0,836.0,0,0,0,0,844,887,0,1731,1.0,0.0,2,1,3,1,1,7,0,0,-1,0,1992.0,1,2.0,462.0,0,0,0,307,85,0,0,224,0,-1,-1,2,3000,10,2006,0,3
120,4,50.0,7.175,0,-1,0,0,0,0,0,10,0,0,1,0,6,5,1990,1991,0,0,4,4,0,0.0,1,0,0,1,0,0,1,904.0,0,0.0,494.0,1398.0,0,2,0,0,1398,0,0,1398,1.0,0.0,2,0,2,1,1,5,0,0,-1,0,1990.0,1,2.0,542.0,0,0,0,0,46,0,0,0,0,-1,0,-1,0,7,2006,0,0
120,4,50.0,7.175,0,-1,0,0,0,0,0,10,0,0,1,0,6,5,1991,1991,0,0,4,4,0,0.0,1,0,0,1,0,0,1,278.0,0,0.0,939.0,1217.0,0,2,0,0,1217,0,0,1217,0.0,0.0,2,0,2,1,1,5,0,0,-1,0,1991.0,1,2.0,484.0,0,0,0,0,64,0,0,0,0,-1,-1,-1,0,6,2006,0,0
60,4,-1.0,9.019,0,-1,1,0,0,0,0,10,5,0,0,1,6,5,1994,1994,0,0,0,0,0,0.0,0,0,0,1,0,0,2,274.0,0,0.0,362.0,636.0,0,0,0,0,636,684,0,1320,0.0,0.0,2,1,3,1,1,6,0,0,-1,0,1994.0,2,2.0,472.0,0,0,0,0,40,0,0,0,0,-1,-1,-1,0,7,2006,0,0
20,4,70.0,9.1,0,-1,0,0,0,0,0,8,5,0,0,0,5,4,1962,1962,1,0,3,3,1,51.0,0,0,1,0,0,0,5,36.0,0,0.0,952.0,988.0,0,0,0,0,988,0,0,988,1.0,0.0,1,0,3,1,0,6,0,0,-1,1,1977.0,0,2.0,624.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,2006,0,0
90,3,68.0,8.927,0,-1,0,0,0,0,0,8,5,0,2,2,6,6,1977,1977,0,0,0,0,0,0.0,0,1,1,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,0,1286,368,0,1654,0.0,0.0,2,0,4,2,0,10,0,0,-1,0,1977.0,1,2.0,528.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,2006,0,0
20,4,-1.0,9.24,0,-1,1,0,0,0,0,8,0,0,0,0,5,6,1962,2002,1,0,2,2,0,0.0,0,0,1,0,0,0,4,612.0,0,0.0,252.0,864.0,0,2,0,0,1211,0,0,1211,0.0,0.0,1,0,2,1,0,6,1,1,1,1,1972.0,0,2.0,576.0,0,0,0,161,0,0,0,0,0,-1,0,-1,0,3,2006,0,0
20,4,-1.0,9.308,0,-1,1,0,0,2,0,8,8,0,0,0,5,5,1965,1965,0,0,2,2,0,0.0,0,0,1,0,0,0,3,554.0,0,0.0,430.0,984.0,0,1,0,0,984,0,0,984,0.0,0.0,1,0,3,1,0,5,0,0,-1,0,1965.0,0,1.0,310.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,7,2006,0,0
20,4,65.0,8.45,0,-1,0,0,0,0,0,8,5,0,0,0,5,6,1968,1968,0,0,4,4,1,90.0,0,0,1,0,0,0,4,162.0,1,270.0,450.0,882.0,0,1,0,0,909,0,0,909,0.0,0.0,1,0,3,1,0,5,0,0,-1,0,1968.0,0,1.0,294.0,0,0,0,0,155,0,0,0,0,-1,0,-1,0,11,2006,2,0
20,4,-1.0,8.638,0,-1,1,0,0,0,0,8,5,0,0,0,5,6,1963,1963,0,0,2,2,0,0.0,0,0,0,0,0,0,2,181.0,0,0.0,744.0,925.0,0,2,0,0,925,0,0,925,1.0,0.0,1,0,2,1,0,5,0,0,-1,1,1990.0,0,2.0,484.0,0,0,0,203,74,0,0,0,0,-1,-1,-1,0,10,2006,0,0
20,4,-1.0,13.052,0,-1,1,0,0,2,0,8,0,0,0,0,5,6,1965,1965,0,0,2,2,0,0.0,0,0,1,0,0,0,3,712.0,0,0.0,312.0,1024.0,0,1,0,0,1024,0,0,1024,0.0,0.0,1,1,3,1,0,5,0,0,-1,0,1965.0,0,1.0,308.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,2006,0,0
20,4,-1.0,8.02,0,-1,1,0,0,0,0,8,0,0,0,0,5,6,1964,1964,0,0,2,2,0,0.0,0,0,1,0,0,0,2,644.0,0,0.0,268.0,912.0,0,1,1,0,912,0,0,912,0.0,0.0,1,0,3,1,0,6,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,0,0,0,0,0,-1,2,-1,0,4,2006,0,0
20,4,-1.0,8.789,0,-1,1,0,0,0,0,8,0,0,0,0,5,6,1967,1967,0,0,0,0,0,0.0,0,0,1,0,0,3,3,659.0,0,0.0,253.0,912.0,0,1,0,0,941,0,0,941,0.0,0.0,1,0,3,1,0,6,0,1,3,0,1967.0,0,1.0,288.0,0,0,0,64,0,0,0,0,0,-1,-1,-1,0,6,2006,0,0
80,4,100.0,14.33,0,-1,1,3,0,1,0,23,0,0,0,3,7,4,1974,1974,0,0,7,3,1,145.0,1,2,1,1,0,2,2,1023.0,3,497.0,228.0,1748.0,0,2,0,0,2151,495,0,2646,1.0,2.0,2,0,3,1,1,9,3,4,1,0,1974.0,1,2.0,550.0,0,0,0,641,100,0,0,0,800,1,1,-1,0,1,2006,0,0
60,4,105.0,11.025,0,-1,0,1,0,0,1,16,0,0,0,1,8,5,1992,1993,0,0,2,11,1,692.0,1,0,0,2,0,2,1,1118.0,0,0.0,216.0,1334.0,0,0,0,0,1520,1306,0,2826,1.0,0.0,2,1,3,1,1,9,0,3,1,0,1992.0,1,3.0,888.0,0,0,0,177,208,186,0,0,0,-1,-1,-1,0,10,2006,0,0
120,2,34.0,3.628,0,0,0,0,0,0,0,5,0,0,1,0,7,5,2004,2004,0,0,1,1,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,1143.0,1143.0,0,0,0,0,1143,0,0,1143,0.0,0.0,1,1,1,1,1,5,0,1,0,0,2004.0,1,2.0,588.0,0,0,0,0,191,0,0,0,0,-1,-1,-1,0,5,2006,0,0
160,2,24.0,2.544,0,0,0,0,0,0,0,5,0,0,3,1,7,5,2005,2005,0,0,1,1,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,600.0,600.0,0,0,0,0,520,623,80,1223,0.0,0.0,2,1,2,1,1,4,0,0,-1,1,2005.0,1,2.0,480.0,0,0,0,0,166,0,0,0,0,-1,-1,-1,0,7,2006,0,0
160,2,-1.0,2.998,0,-1,0,0,0,0,0,5,0,0,1,1,6,5,2000,2000,0,0,1,1,1,513.0,1,0,0,1,0,0,1,353.0,0,0.0,403.0,756.0,0,0,0,0,768,756,0,1524,0.0,0.0,2,1,2,1,1,4,0,0,-1,1,2000.0,0,2.0,440.0,0,0,0,0,32,0,0,0,0,-1,-1,-1,0,6,2006,0,0
160,2,-1.0,4.447,0,-1,1,0,0,3,0,5,0,0,1,1,7,5,2003,2003,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,530.0,530.0,0,0,0,0,530,550,0,1080,0.0,0.0,2,1,2,1,1,4,0,0,-1,0,2003.0,1,2.0,496.0,0,0,0,0,50,0,0,0,0,-1,-1,-1,0,7,2006,0,0
60,2,114.0,8.314,0,0,1,0,0,1,0,5,0,0,0,1,7,5,1997,1998,1,0,3,3,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,569.0,569.0,0,0,0,0,854,840,0,1694,0.0,0.0,2,1,3,1,1,6,0,1,1,2,1997.0,0,1.0,434.0,0,0,0,0,382,0,0,110,0,-1,1,-1,0,11,2006,0,0
20,2,60.0,7.18,0,0,1,0,0,0,0,5,0,0,0,0,8,5,2001,2002,0,0,5,5,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,1568.0,1568.0,0,0,0,0,1568,0,0,1568,0.0,0.0,2,0,3,1,1,6,0,1,1,0,2001.0,1,2.0,564.0,0,0,0,0,266,0,0,0,0,-1,-1,-1,0,9,2006,0,0
190,4,79.0,13.11,0,-1,1,0,0,1,0,9,3,1,4,0,5,6,1972,1972,0,0,4,4,1,144.0,0,0,1,1,0,0,1,962.0,0,0.0,191.0,1153.0,0,0,0,0,1193,0,0,1193,1.0,0.0,2,0,2,1,0,6,0,0,-1,0,1972.0,2,2.0,501.0,0,0,0,140,153,0,0,0,0,-1,0,-1,0,7,2006,0,0
20,4,78.0,10.14,0,-1,0,0,0,0,0,9,3,0,0,0,7,6,1967,1967,1,0,2,2,1,264.0,0,0,1,0,0,0,4,553.0,2,68.0,713.0,1334.0,0,2,0,0,1334,0,0,1334,1.0,0.0,2,0,3,1,0,7,0,0,-1,0,1967.0,1,2.0,477.0,0,0,0,0,20,35,0,264,0,-1,-1,-1,0,4,2006,0,0
20,4,80.0,9.6,0,-1,0,0,0,1,0,0,1,0,0,0,5,5,1968,1968,0,0,1,1,0,0.0,0,0,1,0,0,0,2,758.0,0,0.0,293.0,1051.0,0,2,0,0,1051,0,0,1051,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1968.0,1,2.0,504.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,2006,0,0
60,4,72.0,8.64,0,-1,0,0,0,0,0,0,1,0,0,1,5,5,1968,1968,0,0,2,2,1,300.0,0,0,1,1,2,3,2,361.0,1,483.0,56.0,900.0,0,0,0,0,884,886,0,1770,1.0,0.0,1,1,4,1,0,7,0,0,-1,0,1968.0,1,2.0,530.0,0,0,0,0,60,0,0,270,0,-1,-1,0,455,6,2006,0,0
20,4,78.0,9.36,0,-1,0,0,0,0,0,0,1,0,0,0,6,7,1968,2004,1,0,2,2,1,203.0,0,0,1,0,0,1,2,760.0,0,0.0,216.0,976.0,0,1,0,0,976,0,0,976,1.0,0.0,1,0,2,1,1,4,0,1,2,0,1968.0,1,2.0,504.0,0,0,0,94,0,0,0,0,0,-1,-1,-1,0,8,2006,0,2
85,4,70.0,8.4,0,-1,0,0,0,0,0,0,1,0,0,4,5,6,1968,1968,0,0,2,2,0,0.0,0,0,1,1,0,2,1,744.0,0,0.0,89.0,833.0,0,2,0,0,898,0,0,898,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1968.0,1,1.0,326.0,0,0,0,143,0,0,0,0,0,-1,-1,-1,0,8,2006,0,0
20,4,-1.0,9.759,0,-1,1,0,0,0,0,0,0,0,0,0,5,5,1966,1966,0,0,4,4,0,0.0,0,0,1,0,0,0,4,799.0,0,0.0,252.0,1051.0,0,1,0,0,1051,0,0,1051,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1966.0,1,1.0,264.0,0,0,0,182,88,0,0,0,0,-1,-1,-1,0,3,2006,0,0
80,4,80.0,9.6,0,-1,0,0,0,0,0,0,0,0,0,3,5,7,1967,1967,0,0,1,1,1,140.0,0,0,0,0,0,1,2,602.0,1,402.0,137.0,1141.0,0,2,0,0,1141,0,0,1141,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1967.0,0,1.0,568.0,0,0,0,0,78,0,0,0,0,-1,-1,-1,0,7,2006,0,0
190,4,80.0,8.8,0,-1,0,0,0,0,0,0,3,0,4,0,6,7,1965,2000,1,0,6,0,0,0.0,0,1,0,0,0,3,2,901.0,3,252.0,34.0,1187.0,0,0,0,0,1565,0,0,1565,1.0,0.0,2,0,3,1,1,7,1,2,1,0,1965.0,1,1.0,299.0,0,0,0,200,25,211,0,0,0,-1,0,0,460,6,2006,0,2
20,4,-1.0,10.368,0,-1,1,0,0,2,0,0,0,0,0,0,6,6,1964,1964,1,0,2,2,1,112.0,0,0,1,0,0,0,2,260.0,2,748.0,0.0,1008.0,0,0,0,0,1488,0,0,1488,1.0,0.0,1,1,3,1,0,7,0,1,0,0,1964.0,2,2.0,430.0,0,0,0,154,60,0,0,0,0,-1,-1,-1,0,4,2006,0,0
60,4,85.0,9.35,0,-1,0,0,0,0,0,0,0,0,0,1,5,6,1964,1964,0,0,2,2,0,0.0,0,0,1,0,0,0,2,360.0,0,0.0,360.0,720.0,0,2,0,0,720,720,0,1440,0.0,0.0,1,1,4,1,0,7,0,1,3,0,1964.0,2,2.0,480.0,0,0,0,0,32,240,0,0,0,-1,-1,-1,0,7,2006,0,0
