MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,tag
20,4,83.0,9.849,0,-1,0,0,0,0,0,5,0,0,0,0,7,6,2007,2007,1,0,0,0,2,0.0,1,0,0,1,0,1,0,0.0,0,0.0,1689.0,1689.0,0,0,0,0,1689,0,0,1689,0.0,0.0,2,0,3,1,1,7,0,0,-1,0,2007.0,1,3.0,954.0,0,0,0,0,56,0,0,0,0,-1,-1,-1,0,6,2007,1,1,248.328
85,4,85.0,10.625,0,-1,0,0,0,0,0,9,0,0,0,4,7,6,1974,1974,0,0,4,4,1,81.0,0,0,1,1,0,2,1,885.0,2,168.0,0.0,1053.0,0,1,0,0,1173,0,0,1173,1.0,0.0,2,0,3,1,1,6,0,2,1,0,1974.0,1,2.0,528.0,0,0,0,0,120,0,0,0,0,-1,0,-1,0,1,2010,0,3,170.0
20,4,107.0,13.891,0,-1,0,0,0,0,0,6,0,0,0,0,10,5,2006,2006,0,0,0,0,-1,-1.0,2,0,0,2,1,2,1,1386.0,0,0.0,690.0,2076.0,0,0,0,0,2076,0,0,2076,1.0,0.0,2,1,2,1,2,7,0,1,0,0,2006.0,2,3.0,850.0,0,0,0,216,229,0,0,0,0,-1,-1,-1,0,9,2006,1,1,465.0
70,4,-1.0,11.435,0,-1,1,1,0,1,1,13,0,0,0,1,8,7,1929,1950,0,0,6,8,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,792.0,792.0,0,3,0,0,792,725,0,1517,0.0,0.0,1,0,3,1,1,7,0,2,0,1,1931.0,0,2.0,400.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2006,0,0,230.0
80,4,78.0,12.09,0,-1,0,0,0,0,0,9,0,0,0,3,6,7,1984,2003,1,0,0,0,1,74.0,0,0,1,1,0,0,0,0.0,0,0.0,585.0,585.0,0,0,0,0,1140,728,0,1868,0.0,0.0,3,1,3,1,0,7,0,1,1,2,1984.0,2,2.0,477.0,0,0,0,268,112,0,0,147,0,-1,-1,-1,0,1,2007,0,2,178.0
60,2,65.0,8.125,0,-1,0,0,0,0,0,5,0,0,0,1,7,5,2005,2006,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,756.0,756.0,0,0,0,0,756,797,0,1553,0.0,0.0,2,1,3,1,1,6,0,0,-1,0,2005.0,1,2.0,615.0,0,0,0,0,45,0,0,0,0,-1,-1,-1,0,3,2006,1,1,186.5
80,4,-1.0,12.328,0,-1,1,0,0,0,0,11,0,0,0,3,6,5,1976,1976,0,0,2,2,1,335.0,0,0,1,0,0,1,1,539.0,0,0.0,473.0,1012.0,0,1,0,0,1034,0,0,1034,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1976.0,0,3.0,888.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,2010,0,0,169.9
75,3,60.0,9.6,0,1,0,0,0,0,0,2,0,0,0,5,6,5,1917,1950,0,0,8,9,0,0.0,0,0,2,1,0,0,3,319.0,0,0.0,416.0,735.0,4,3,1,0,1134,924,0,2058,0.0,0.0,1,1,3,1,0,8,0,1,0,1,1950.0,0,2.0,396.0,1,1,2,0,0,259,0,0,0,-1,-1,-1,0,4,2008,0,0,129.5
20,4,60.0,7.2,0,-1,0,0,0,0,0,0,0,0,0,0,5,7,1950,1950,0,0,1,1,0,0.0,0,0,1,0,0,0,4,534.0,1,96.0,246.0,876.0,0,1,0,0,988,0,0,988,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1950.0,0,1.0,276.0,0,0,0,0,80,0,0,0,0,-1,-1,-1,0,5,2007,0,0,119.0
20,4,93.0,11.16,0,-1,0,0,0,1,0,0,0,0,0,0,7,5,1968,1968,1,0,6,7,0,0.0,1,0,1,0,0,0,2,1065.0,0,0.0,1045.0,2110.0,0,0,0,0,2110,0,0,2110,1.0,0.0,2,1,3,1,2,8,0,2,1,0,1968.0,2,2.0,522.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0,244.0
120,4,-1.0,3.136,0,-1,1,0,0,1,0,6,0,0,1,0,7,5,2003,2003,0,0,0,6,2,163.0,1,0,0,1,0,0,0,0.0,0,0.0,1405.0,1405.0,0,0,0,0,1405,0,0,1405,0.0,0.0,2,0,2,1,1,6,0,1,0,0,2003.0,1,2.0,478.0,0,0,0,148,36,0,0,0,0,-1,-1,-1,0,3,2006,0,0,171.75
20,4,62.0,9.858,0,-1,0,0,0,0,0,11,0,0,0,0,5,6,1968,1968,0,0,2,2,0,0.0,0,0,1,0,0,0,4,510.0,0,0.0,354.0,864.0,0,1,0,0,874,0,0,874,1.0,0.0,1,0,3,1,0,5,0,0,-1,0,1968.0,1,1.0,288.0,0,0,0,33,0,0,0,0,0,-1,2,0,600,11,2009,0,0,130.0
60,4,-1.0,17.542,0,-1,1,0,0,0,0,23,0,0,0,1,7,7,1974,2003,0,0,3,3,0,0.0,1,0,1,0,0,2,5,125.0,4,1031.0,36.0,1192.0,0,1,0,0,1516,651,0,2167,1.0,0.0,2,1,3,1,1,9,0,2,0,0,1974.0,1,2.0,518.0,0,0,0,220,47,0,0,0,0,-1,0,-1,0,7,2007,0,0,294.0
60,4,60.0,6.931,0,-1,0,0,0,0,0,4,0,0,0,1,7,5,2003,2004,0,0,0,0,2,92.0,1,0,0,1,0,0,0,0.0,0,0.0,746.0,746.0,0,0,0,0,760,896,0,1656,0.0,0.0,2,1,3,1,1,7,0,1,0,2,2003.0,2,2.0,397.0,0,0,0,178,128,0,0,0,0,-1,-1,-1,0,7,2008,0,0,165.4
50,3,52.0,6.24,0,-1,0,0,0,0,0,12,0,0,0,2,6,6,1931,1950,0,0,3,3,0,0.0,0,0,2,0,2,0,5,425.0,0,0.0,459.0,884.0,0,1,0,1,959,408,0,1367,0.0,0.0,1,0,3,1,0,6,0,1,0,1,1978.0,0,1.0,560.0,0,0,0,0,0,0,0,120,0,-1,-1,-1,0,11,2007,0,0,127.5
20,4,91.0,14.303,0,-1,1,0,0,1,0,16,0,0,0,0,8,5,1994,1994,1,0,2,2,1,554.0,1,0,0,1,0,2,1,1314.0,0,0.0,672.0,1986.0,0,0,0,0,1987,0,0,1987,1.0,0.0,2,0,2,1,1,7,0,1,1,0,1994.0,2,2.0,691.0,0,0,0,262,36,0,0,0,0,-1,-1,-1,0,8,2008,0,0,301.5
30,4,56.0,4.06,0,-1,0,0,0,1,0,4,1,0,0,0,5,8,1922,1950,0,0,3,3,0,0.0,0,0,0,3,0,0,0,0.0,0,0.0,864.0,864.0,0,0,0,0,864,0,0,864,0.0,0.0,1,0,2,1,0,4,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,96,0,0,0,0,-1,-1,-1,0,7,2009,0,0,99.9
80,4,59.0,9.587,0,-1,1,0,0,0,0,7,0,0,0,3,7,5,2005,2005,0,0,0,0,2,182.0,1,0,0,1,0,2,1,655.0,0,0.0,201.0,856.0,0,0,0,0,1166,0,0,1166,1.0,0.0,2,0,2,1,1,5,0,0,-1,0,2005.0,2,2.0,400.0,0,0,0,212,0,0,0,0,0,-1,-1,-1,0,7,2008,0,0,190.0
20,4,65.0,9.75,0,-1,0,0,0,3,0,0,0,0,0,0,6,8,1969,1969,0,0,2,2,0,0.0,0,0,1,1,0,0,2,602.0,2,438.0,14.0,1054.0,0,2,0,0,1054,0,0,1054,1.0,0.0,1,1,3,1,0,6,0,0,-1,0,1969.0,0,2.0,460.0,0,0,0,180,0,0,0,80,0,-1,-1,-1,0,7,2008,0,0,151.0
60,4,-1.0,24.682,0,-1,3,0,0,2,0,7,3,0,0,1,6,5,1999,1999,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,841.0,841.0,0,0,0,0,892,783,0,1675,0.0,0.0,2,1,3,1,0,7,0,1,1,2,1999.0,2,2.0,502.0,0,0,0,0,103,0,0,0,0,-1,-1,-1,0,6,2009,0,0,181.0
20,4,80.0,9.6,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1956,1956,1,0,1,1,0,0.0,0,0,1,0,0,0,3,504.0,0,0.0,546.0,1050.0,0,2,0,0,1050,0,0,1050,0.0,0.0,1,0,2,1,0,5,0,0,-1,0,1956.0,0,1.0,338.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2009,0,0,128.9
50,4,-1.0,11.25,0,-1,0,0,0,0,0,19,0,0,0,2,4,5,1957,1989,0,0,3,3,0,0.0,0,0,1,0,0,1,0,0.0,0,0.0,1104.0,1104.0,0,0,0,1,1104,684,0,1788,1.0,0.0,1,0,5,1,0,8,2,2,1,0,1957.0,0,1.0,304.0,0,0,0,120,0,0,0,0,0,-1,-1,-1,0,11,2009,0,0,161.5
70,4,60.0,13.515,0,0,0,0,0,0,0,12,0,0,0,1,6,6,1919,1950,2,0,3,3,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,764.0,764.0,0,0,0,1,1060,764,0,1824,0.0,0.0,1,0,3,1,0,8,0,1,0,1,1940.0,0,2.0,520.0,0,0,1,0,0,126,0,0,0,-1,1,-1,0,7,2007,0,0,180.5
120,1,34.0,4.06,0,-1,0,0,0,0,0,0,0,0,1,0,6,5,1998,1999,0,0,1,1,0,0.0,1,0,0,1,0,0,1,266.0,0,0.0,1139.0,1405.0,0,0,0,0,1337,0,0,1337,1.0,0.0,2,0,2,1,1,5,0,0,-1,0,1998.0,2,2.0,511.0,0,0,0,144,68,0,0,0,0,-1,-1,-1,0,8,2008,2,2,181.0
160,2,35.0,3.735,0,-1,0,0,0,4,0,5,0,0,1,1,7,5,1999,1999,1,0,1,1,1,218.0,1,0,0,1,0,0,1,450.0,0,0.0,241.0,691.0,0,0,0,0,713,739,0,1452,1.0,0.0,2,1,3,1,1,6,0,0,-1,1,1999.0,0,2.0,506.0,0,0,0,0,34,0,0,0,0,-1,-1,-1,0,3,2006,0,0,183.9
190,3,60.0,10.12,0,-1,1,2,0,0,0,2,1,0,4,5,7,4,1910,1950,1,0,3,3,0,0.0,3,0,1,0,0,0,0,0.0,0,0.0,925.0,925.0,0,1,1,2,964,925,0,1889,0.0,0.0,1,1,4,2,0,9,0,1,0,1,1960.0,0,1.0,308.0,0,0,1,0,0,264,0,0,0,-1,0,-1,0,1,2007,0,0,122.0
20,4,89.0,13.214,0,-1,1,1,0,0,0,15,0,0,0,0,9,5,2008,2009,1,0,9,5,0,0.0,2,0,0,2,0,2,0,0.0,0,0.0,2002.0,2002.0,0,0,0,0,2018,0,0,2018,0.0,0.0,2,0,3,1,2,10,0,1,0,0,2009.0,2,3.0,746.0,0,0,0,144,76,0,0,0,0,-1,-1,-1,0,5,2010,0,0,378.5
50,4,-1.0,14.1,0,-1,1,0,0,0,1,13,0,0,0,2,8,9,1935,1997,0,0,9,8,1,632.0,0,1,1,0,0,3,3,192.0,0,0.0,536.0,728.0,0,0,0,0,1968,1479,0,3447,0.0,0.0,3,1,4,1,1,11,0,2,0,2,1982.0,0,3.0,1014.0,0,0,0,314,12,0,0,0,0,-1,2,-1,0,5,2008,0,0,381.0
50,4,78.0,11.344,0,-1,0,0,0,0,0,0,1,0,0,2,5,5,1958,1958,0,0,1,1,1,180.0,0,0,1,0,0,0,4,460.0,0,0.0,414.0,874.0,1,1,0,1,874,650,0,1524,0.0,0.0,1,1,3,1,0,7,0,0,-1,0,1958.0,0,1.0,315.0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,7,2007,0,0,144.0
40,4,-1.0,23.595,0,-1,0,3,0,0,2,19,0,0,0,0,7,6,1979,1979,5,2,4,4,0,0.0,1,0,0,1,0,2,1,1258.0,0,0.0,74.0,1332.0,0,1,0,0,1332,192,0,1524,2.0,0.0,0,1,0,1,1,4,0,1,1,0,1979.0,2,2.0,586.0,0,0,0,268,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0,260.0
20,4,-1.0,9.156,0,-1,1,0,0,0,0,9,4,0,0,0,6,7,1968,1968,1,0,6,7,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,1489.0,1489.0,0,2,0,0,1489,0,0,1489,0.0,0.0,2,0,3,1,1,7,0,1,0,0,1968.0,1,2.0,462.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,2009,0,0,185.75
20,4,-1.0,13.526,0,-1,1,0,0,2,0,8,0,0,0,0,5,6,1965,1965,1,0,2,4,1,114.0,0,0,1,0,0,0,4,560.0,2,375.0,0.0,935.0,0,1,0,0,935,0,0,935,1.0,0.0,1,0,3,1,0,5,0,0,-1,0,1965.0,0,1.0,288.0,0,0,0,180,0,0,0,0,0,-1,0,-1,0,11,2006,0,0,137.0
80,4,124.0,11.512,0,-1,1,0,0,1,0,4,0,0,0,3,6,7,1959,2006,0,0,4,4,1,84.0,0,0,1,0,0,1,2,719.0,0,0.0,300.0,1019.0,0,2,0,0,1357,0,0,1357,1.0,0.0,1,0,2,1,2,5,0,1,0,3,1959.0,1,1.0,312.0,0,0,0,0,0,0,0,163,0,-1,1,-1,0,5,2008,0,0,177.0
50,4,53.0,5.362,0,-1,0,0,0,1,0,13,0,0,0,2,5,6,1910,2003,0,0,3,6,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,661.0,661.0,0,0,0,0,661,589,0,1250,0.0,0.0,2,0,3,1,0,8,0,1,0,1,1985.0,0,2.0,552.0,0,0,0,242,0,81,0,0,0,-1,-1,-1,0,11,2007,0,0,139.0
90,4,95.0,11.345,0,-1,0,0,0,1,0,0,1,0,2,1,5,5,1948,1950,0,7,8,9,2,567.0,0,0,1,0,0,0,3,220.0,0,0.0,708.0,928.0,0,2,0,1,928,992,0,1920,0.0,0.0,2,0,4,2,0,10,0,0,-1,1,1948.0,0,2.0,400.0,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,7,2007,0,0,137.0
60,4,-1.0,12.936,0,-1,1,0,0,2,0,9,0,0,0,1,6,6,1972,1972,0,0,2,4,0,0.0,0,0,1,0,1,0,4,593.0,0,0.0,130.0,723.0,0,1,0,0,735,660,0,1395,0.0,1.0,1,1,3,1,0,6,0,1,1,0,1972.0,0,2.0,497.0,0,0,0,294,116,0,0,0,0,-1,-1,-1,0,12,2009,0,0,162.0
80,4,-1.0,17.871,0,-1,1,0,0,2,0,9,0,0,0,3,6,5,1967,1976,0,0,2,2,1,359.0,0,0,1,1,0,1,2,528.0,0,0.0,1152.0,1680.0,0,3,0,0,1724,0,0,1724,1.0,0.0,1,1,3,1,0,7,0,1,0,0,1967.0,1,2.0,480.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2009,0,0,197.9
60,4,75.0,9.473,0,-1,0,0,0,0,0,1,0,0,0,1,8,5,2002,2002,0,0,0,0,-1,-1.0,1,0,0,1,0,0,1,804.0,0,0.0,324.0,1128.0,0,0,0,0,1128,903,0,2031,1.0,0.0,2,1,3,1,1,7,0,1,0,0,2002.0,1,2.0,577.0,0,0,0,0,211,0,0,0,0,-1,-1,-1,0,3,2008,0,0,237.0
50,0,60.0,7.5,0,-1,0,0,0,0,0,14,0,0,0,2,4,4,1920,1950,0,0,1,1,0,0.0,0,1,1,0,0,0,0,0.0,0,0.0,698.0,698.0,0,1,0,1,698,430,0,1128,0.0,0.0,1,0,2,1,0,6,0,0,-1,1,1980.0,1,2.0,528.0,0,0,0,30,0,164,0,0,0,-1,-1,-1,0,4,2010,2,2,68.4
20,4,67.0,9.808,0,-1,1,0,0,0,0,1,0,0,0,0,7,5,2002,2002,0,0,0,0,1,110.0,1,0,0,1,0,0,1,788.0,0,0.0,785.0,1573.0,0,0,0,0,1573,0,0,1573,1.0,0.0,2,0,3,1,1,6,0,0,-1,0,2002.0,1,2.0,544.0,0,0,0,0,72,0,0,0,0,-1,-1,-1,0,3,2009,0,0,227.0
20,4,50.0,8.049,0,-1,1,0,0,2,0,15,0,0,0,0,7,5,1990,1990,1,0,2,2,1,54.0,0,0,1,1,0,0,2,1053.0,0,0.0,256.0,1309.0,0,1,0,0,1339,0,0,1339,1.0,0.0,2,0,2,1,0,6,0,1,1,0,1990.0,2,2.0,484.0,2,2,0,0,58,0,0,90,0,-1,-1,-1,0,7,2006,0,0,180.0
20,4,61.0,8.8,0,-1,1,0,0,0,0,1,0,0,0,0,5,7,1977,2008,0,0,2,2,0,0.0,0,0,1,1,0,3,5,532.0,1,144.0,364.0,1040.0,0,1,0,0,1040,0,0,1040,0.0,0.0,2,0,3,1,1,5,0,0,-1,1,1977.0,0,2.0,484.0,0,0,0,0,0,0,0,288,0,-1,-1,-1,0,9,2009,0,0,150.5
90,4,94.0,9.4,0,-1,0,3,0,1,0,11,0,0,2,1,6,5,1971,1971,4,0,1,6,0,0.0,0,0,1,0,0,1,0,0.0,0,0.0,912.0,912.0,0,1,0,0,912,912,0,1824,0.0,0.0,2,2,4,2,0,8,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,128,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0,139.0
50,4,50.0,9.638,0,-1,0,0,0,0,0,18,1,0,0,2,6,7,1919,1990,0,0,3,6,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,804.0,804.0,0,0,0,0,1699,748,0,2447,0.0,0.0,2,0,4,1,1,10,2,1,0,1,1969.0,0,1.0,336.0,0,0,0,272,0,42,0,116,0,-1,-1,-1,0,3,2010,0,0,169.0
50,3,50.0,6.0,0,-1,0,0,0,0,0,12,0,0,0,2,6,6,1939,1950,0,0,1,1,0,0.0,0,2,1,0,0,0,0,0.0,0,0.0,780.0,780.0,0,0,0,2,825,587,0,1412,0.0,0.0,1,0,4,1,0,6,0,1,0,1,1939.0,0,1.0,280.0,0,0,0,45,0,0,0,0,0,-1,-1,-1,0,5,2009,0,0,132.5
20,4,-1.0,9.79,0,-1,0,0,0,0,0,9,1,0,0,0,6,5,1963,1963,1,0,2,2,1,451.0,0,0,1,0,0,0,2,569.0,1,81.0,678.0,1328.0,0,1,0,0,1328,0,0,1328,1.0,0.0,1,1,3,1,0,6,0,2,0,0,1963.0,0,2.0,528.0,0,0,0,0,26,0,0,0,0,-1,-1,-1,0,6,2010,0,0,143.0
20,4,-1.0,36.5,0,-1,1,3,0,0,1,19,0,0,0,0,5,5,1964,1964,0,0,3,3,3,621.0,0,1,1,0,0,1,3,812.0,0,0.0,812.0,1624.0,0,3,0,0,1582,0,0,1582,0.0,1.0,2,0,4,1,0,7,0,0,-1,0,1964.0,0,2.0,390.0,0,0,1,168,198,0,0,0,0,-1,-1,-1,0,6,2006,0,0,190.0
120,4,40.0,5.664,0,-1,1,0,0,0,0,17,0,0,1,0,8,5,2000,2000,0,0,5,5,0,0.0,1,0,0,1,0,0,1,1158.0,0,0.0,343.0,1501.0,0,0,0,0,1659,0,0,1659,1.0,0.0,2,0,2,1,2,5,0,1,4,0,2000.0,2,2.0,499.0,0,0,0,212,59,0,0,0,0,-1,-1,-1,0,10,2009,0,0,278.0
60,4,86.0,11.065,0,-1,1,0,0,0,0,6,0,0,0,1,8,5,2006,2006,0,0,0,0,2,788.0,1,0,0,1,0,3,0,0.0,0,0.0,1085.0,1085.0,0,0,0,0,1120,850,0,1970,0.0,0.0,2,1,3,1,2,8,0,1,0,2,2006.0,2,3.0,753.0,0,0,0,177,74,0,0,0,0,-1,-1,-1,0,10,2006,1,1,281.0
80,4,-1.0,14.112,0,-1,1,0,0,1,0,0,0,0,0,3,5,7,1964,1964,1,0,3,2,1,86.0,0,0,0,0,0,1,1,1014.0,0,0.0,138.0,1152.0,0,1,0,0,1152,0,0,1152,1.0,0.0,1,0,3,1,0,6,0,1,0,0,1964.0,1,2.0,484.0,0,0,0,227,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0,180.5
160,3,21.0,1.68,0,-1,0,0,0,0,0,21,0,0,3,1,5,7,1972,1972,0,0,5,5,1,268.0,0,0,1,0,0,0,2,231.0,0,0.0,399.0,630.0,0,1,0,0,630,672,0,1302,0.0,0.0,2,1,3,1,0,6,0,0,-1,1,1972.0,0,1.0,264.0,0,0,0,185,0,0,0,0,0,-1,-1,-1,0,2,2009,0,0,119.5
70,3,60.0,6.6,0,-1,0,0,0,1,0,2,0,0,0,1,5,4,1892,1965,0,0,3,3,0,0.0,0,0,4,0,0,0,0,0.0,0,0.0,994.0,994.0,0,1,1,0,1378,994,0,2372,0.0,0.0,2,0,4,2,0,11,2,0,-1,0,1985.0,1,1.0,432.0,0,0,0,0,287,0,0,0,0,-1,-1,-1,0,12,2009,0,0,107.5
60,4,78.0,10.14,0,-1,0,0,0,0,0,9,0,0,0,1,7,5,1976,1976,0,0,2,2,0,0.0,0,0,0,1,0,0,1,194.0,0,0.0,638.0,832.0,0,1,0,0,832,832,0,1664,0.0,0.0,2,1,4,1,0,8,0,1,1,0,1976.0,1,2.0,528.0,0,0,0,0,28,0,0,259,0,-1,2,-1,0,3,2006,0,0,162.9
20,4,60.0,8.172,0,-1,0,0,0,0,0,4,0,0,0,0,5,7,1955,1990,1,0,7,4,0,0.0,0,0,1,0,0,0,3,167.0,0,0.0,697.0,864.0,0,1,0,0,864,0,0,864,1.0,0.0,1,0,2,1,0,5,0,0,-1,1,1957.0,0,2.0,572.0,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,4,2006,0,0,115.0
20,4,70.0,8.4,0,-1,0,0,0,0,0,0,1,0,0,0,5,5,1968,1968,1,0,2,2,1,168.0,0,0,1,0,0,1,4,1016.0,0,0.0,36.0,1052.0,0,2,0,0,1052,0,0,1052,1.0,0.0,1,1,3,1,0,5,0,0,-1,0,1968.0,1,1.0,288.0,0,0,0,356,0,0,0,0,0,-1,2,-1,0,11,2006,0,0,138.5
20,4,80.0,8.7,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1963,1963,1,0,1,1,1,148.0,0,1,1,0,0,3,2,776.0,0,0.0,344.0,1120.0,0,2,0,0,1128,0,0,1128,1.0,0.0,2,0,3,1,0,6,0,0,-1,0,1963.0,1,2.0,525.0,0,0,0,192,20,123,0,0,0,-1,0,-1,0,12,2008,0,0,155.0
180,3,35.0,3.675,0,-1,0,0,0,0,0,4,0,0,1,4,6,5,2005,2006,0,0,0,0,1,82.0,0,0,0,1,0,2,1,547.0,0,0.0,0.0,547.0,0,2,0,0,1072,0,0,1072,1.0,0.0,2,0,2,1,0,5,0,0,-1,3,2005.0,2,2.0,525.0,0,0,0,0,44,0,0,0,0,-1,-1,-1,0,6,2006,1,1,140.0
60,4,313.0,63.887,0,-1,3,2,0,1,0,4,1,0,0,1,10,5,2008,2008,1,4,9,8,2,796.0,2,0,0,2,0,2,1,5644.0,0,0.0,466.0,6110.0,0,0,0,0,4692,950,0,5642,2.0,0.0,2,1,3,1,2,12,0,3,0,0,2008.0,2,2.0,1418.0,0,0,0,214,292,0,0,0,480,1,-1,-1,0,1,2008,1,1,160.0
20,4,75.0,7.5,0,-1,0,0,0,0,0,0,0,0,0,0,5,7,1959,1994,1,0,6,7,0,0.0,0,0,1,0,0,0,5,340.0,1,906.0,0.0,1246.0,0,0,0,0,1246,0,0,1246,1.0,0.0,1,1,3,1,1,6,0,0,-1,0,1959.0,1,1.0,305.0,0,0,0,218,0,0,0,0,0,-1,1,-1,0,5,2010,0,0,154.0
60,4,-1.0,10.762,0,-1,1,0,0,2,0,7,0,0,0,1,7,5,1999,1999,0,0,0,0,0,344.0,1,0,0,1,0,0,1,694.0,0,0.0,284.0,978.0,0,0,0,0,1005,978,0,1983,0.0,0.0,2,1,3,1,1,9,0,1,1,0,1999.0,2,2.0,490.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,2009,0,0,225.0
70,4,-1.0,7.5,0,-1,1,2,0,0,0,13,0,0,0,1,6,7,1942,1950,0,0,3,3,0,0.0,0,0,1,0,0,0,4,547.0,0,0.0,224.0,771.0,0,3,0,0,753,741,0,1494,0.0,0.0,1,0,3,1,1,7,0,2,0,0,1942.0,0,1.0,213.0,0,0,2,0,0,0,0,224,0,-1,-1,-1,0,11,2009,0,0,177.5
60,4,92.0,10.12,0,-1,0,0,0,0,0,16,0,0,0,1,8,5,1994,1994,1,0,0,0,1,391.0,1,0,0,1,0,0,1,740.0,0,0.0,425.0,1165.0,0,0,0,0,1203,1323,0,2526,1.0,0.0,2,1,4,1,1,8,0,1,1,0,1994.0,1,3.0,844.0,0,0,0,309,78,0,0,0,0,-1,-1,-1,0,12,2006,0,0,290.0
20,4,73.0,8.688,0,-1,0,0,0,0,0,5,0,0,0,0,7,5,2005,2005,0,0,0,0,1,228.0,1,0,0,1,0,1,0,0.0,0,0.0,1616.0,1616.0,0,0,0,0,1616,0,0,1616,0.0,0.0,2,0,3,1,1,7,0,0,-1,0,2005.0,1,3.0,834.0,0,0,0,208,59,0,0,0,0,-1,-1,-1,0,4,2006,0,0,232.0
160,3,32.0,3.363,0,-1,0,0,0,0,0,4,0,0,1,1,7,5,2004,2004,0,0,0,0,2,117.0,1,0,0,1,0,0,0,0.0,0,0.0,976.0,976.0,0,0,0,0,976,732,0,1708,0.0,0.0,2,0,3,1,1,7,4,0,-1,1,2004.0,0,2.0,380.0,0,0,0,0,40,0,0,0,0,-1,-1,-1,0,4,2006,0,0,130.0
20,4,108.0,13.173,0,-1,1,0,0,1,0,6,0,0,0,0,9,5,2006,2007,1,0,0,0,2,300.0,1,0,0,2,0,0,1,1572.0,0,0.0,80.0,1652.0,0,0,0,0,1652,0,0,1652,1.0,0.0,2,0,2,1,2,6,0,2,4,0,2006.0,2,2.0,840.0,0,0,0,404,102,0,0,0,0,-1,-1,-1,0,11,2009,0,0,325.0
120,4,48.0,6.955,0,-1,1,0,0,0,0,6,0,0,1,0,7,5,2005,2006,0,0,0,0,2,94.0,1,0,0,1,0,0,0,0.0,0,0.0,1368.0,1368.0,0,0,0,0,1368,0,0,1368,0.0,0.0,2,0,2,1,1,6,0,1,0,0,2005.0,1,2.0,474.0,0,0,0,132,35,0,0,0,0,-1,-1,-1,0,9,2006,1,1,202.5
20,4,60.0,8.072,0,-1,0,0,0,0,0,1,0,0,0,0,5,5,1994,1995,0,0,0,0,0,0.0,0,1,0,1,1,0,2,746.0,0,0.0,244.0,990.0,0,0,0,0,990,0,0,990,1.0,0.0,1,0,3,1,0,5,0,0,-1,1,2000.0,0,2.0,480.0,0,0,0,0,64,0,0,0,0,-1,-1,-1,0,5,2009,0,0,138.0
20,3,100.0,12.0,0,-1,0,0,0,0,0,2,0,0,0,0,5,7,1948,2005,0,0,1,1,0,0.0,0,0,1,0,0,0,1,144.0,4,608.0,172.0,924.0,0,0,0,0,1122,0,0,1122,1.0,0.0,1,0,2,1,1,6,0,0,-1,0,1948.0,0,2.0,528.0,0,0,0,0,36,0,0,0,0,-1,2,-1,0,5,2008,0,0,147.0
